vehicle_utilization,billed_utilization,total_volume_pool,revenue_per_kent_leg,high_acuity_share,non_billable_noshow,road_hours_per_vehicle,contract_concentration,cost_per_road_hour,label_ready_reference
1.1480276013391666,1.3003743218038828,1.9785805398470677,106.3996630171025,0.05485854866941908,0.07047615237357069,10.756053652200613,0.17932383713207226,36.445577980975045,1
1.20475,1.25525,1.6059999999999999,97.85,0.20024999999999998,0.0495,12.545,0.202,38.75,0
1.20475,1.25525,1.6059999999999999,97.85,0.20024999999999998,0.0495,12.545,0.124,50.85209889877128,0
0.9773599950848931,1.25525,1.6059999999999999,97.85,0.20024999999999998,0.0495,12.545,0.124,38.75,1
1.20475,1.25525,1.6059999999999999,97.85,0.20024999999999998,0.0495,8.91,0.124,38.75,0
0.501084899761499,1.2598536625581152,1.3557453574895606,57.583673481953184,0.048077015295933674,0.15221656580765258,13.543679082344728,0.31656412538987916,28.39615089755349,0
1.0578080080934318,1.0652756738377196,1.6943629510239095,85.7221505585656,0.20988926730175947,0.1653122546308936,13.805001928501685,0.18435520867395563,29.904425661504124,0
1.20475,1.25525,1.6059999999999999,97.85,0.20024999999999998,0.0495,12.545,0.124,49.5,1
1.22627396988649,1.0667446101627354,1.551585413263114,81.7599985135727,0.32500852342560493,0.0976238187126791,11.097528274464484,0.07627780958765881,32.82909132086355,1
1.2522810700158895,1.2538180943944253,1.9805929029623481,119.51713773226479,0.1382233963798572,0.012113439404410781,9.453262254900615,0.07969906981938107,32.886363004527205,1
1.20475,1.25525,1.6059999999999999,97.85,0.20024999999999998,0.0495,12.545,0.124,50.88981782204567,0
0.7045454894925247,0.7361457469492642,1.013918702086108,32.51859142788767,0.031552620550276154,0.17669781518561048,5.909124074278724,0.5956274242239338,52.509473876198264,0
1.1152576643003842,1.0538251768913258,1.7280485616971764,81.00346889692402,0.21285054871749198,0.001487484200810991,12.561948989351041,0.10904127286508146,47.369063713619404,1
1.085431558647677,1.2715449925224966,1.5941662777337904,113.77861711113154,0.3367952808020605,0.013062477430051345,15.18739435235588,0.15571954074273534,43.236177996553906,1
0.6967606962037943,1.1695989382962313,1.5449146667042786,105.57220060582684,0.3464204819645931,0.17503543188822807,13.941602363971866,0.3842251158311775,58.80305967386039,0
1.20475,1.25525,1.6059999999999999,97.85,0.20024999999999998,0.0495,8.91,0.124,38.75,0
1.3802148246742418,0.6377561714905189,1.1748822122063711,38.77861764654874,0.001175582007320053,0.02548116884862396,4.855819265286437,0.12602404493263247,53.95011983989703,0
0.576693141315246,1.0890920733968417,1.3385735181884664,66.97719541562076,0.11638828322105574,0.29675543670810156,13.50126757646117,0.1277334617548932,36.04306001759518,0
1.2190368059458039,1.2251054782058561,1.6961826712105217,90.97412309925953,0.16717541368884387,0.18718711202192925,8.435287620101708,0.0525944766641252,82.88781289774917,0
1.1292949622394877,0.5454142736531409,1.2506211349081826,46.11039817535448,0.04715069223771476,0.12640991400857307,10.9162499999775,0.17451172400998324,36.840252219706116,0
0.7956682337095232,1.0021739483314847,1.6332046913150748,28.316811843475314,0.035694232604884725,0.14059738831381588,7.3301731828308485,0.11010615167885555,50.99344243165369,0
1.0036914012995117,1.1932363636108796,1.469589192017445,116.56031522873417,0.3259745522647958,0.0021922410223316224,9.687794873829006,0.1464842700635275,38.664343537990874,1
1.434614024104551,1.3207665152708221,1.5007929752873885,115.84499939433118,0.08100086154131364,0.012688346109415305,10.382940816522304,0.16453436026524978,36.99570561344584,1
1.20475,1.25525,1.6059999999999999,97.85,0.20024999999999998,0.0495,12.545,0.124,49.550148182801465,1
1.20475,1.25525,1.212,97.85,0.20024999999999998,0.0495,12.545,0.124,38.75,1
1.20475,1.25525,1.6059999999999999,97.85,0.20024999999999998,0.0495,12.545,0.124,48.67622655771979,1
0.9418970840222499,1.25525,1.6059999999999999,97.85,0.20024999999999998,0.0495,12.545,0.124,38.75,0
1.20475,1.25525,1.6059999999999999,97.85,0.20024999999999998,0.0495,9.140654929470463,0.124,38.75,1
1.1075504126644582,1.4052069737937525,1.4007728026131772,53.903669636687525,0.14799011387637184,0.33786567146501,10.327374482793802,0.15859074258120215,69.25480845888414,0
1.20475,1.25525,1.6059999999999999,97.85,0.20024999999999998,0.10188486312274081,12.545,0.124,38.75,0
1.20475,1.25525,1.6059999999999999,97.85,0.20024999999999998,0.0495,9.418830466294041,0.124,38.75,1
1.20475,1.25525,1.6059999999999999,69.67866967251123,0.20024999999999998,0.0495,12.545,0.124,38.75,0
1.3018530675816447,1.211779096956757,1.6799990468477537,124.8984150336981,0.3453574342025955,0.05124395998116847,13.017044165153772,0.18459826537059518,49.68398567530481,1
0.7693696744505759,0.6596517578824939,1.3556357135998378,107.67211411452291,0.0385357028479287,0.32814925076257795,8.527496057765285,0.3866503417520157,71.13795050419286,0
1.0014036215446978,1.1708273864452312,1.8453650818398466,97.14137431605282,0.1014718326649824,0.03125229512495351,15.675068957715244,0.11479362321479397,37.71518360573405,1
1.273938740442535,1.205221418920899,1.6440081967519242,75.17546186499236,0.09629111561680534,0.093146849143614,14.330554234739278,0.18841086437377513,48.16696625898608,1
1.2231768478222618,1.2849669346731034,1.677720083208736,79.04630259725022,0.26634341818657004,0.02421963295379605,15.636717856628294,0.08419357660230677,28.38085254022017,1
1.20475,1.25525,1.6059999999999999,70.7,0.20024999999999998,0.0495,12.545,0.124,38.75,1
1.4381221451703345,1.1306559701816645,1.309321576062381,104.43114950559826,0.14565894484882858,0.013330253295868016,13.207847820511132,0.16384778408333533,45.45036423255745,1
1.4453395168565357,1.2332401631405834,1.5211346686738343,74.34706010193031,0.2834656051382543,0.01626670431474469,15.531335023332566,0.19858891084328156,30.693015161797653,1
0.9928169762683596,1.2030326026247433,1.3992181303743187,78.02233000997353,0.0938383626675704,0.025611603478539184,12.75794834363229,0.16371434001368773,46.76108615154707,1
1.20475,1.0400449764228477,1.6059999999999999,97.85,0.20024999999999998,0.0495,12.545,0.124,38.75,0
0.5311401473935924,0.681552646702932,1.3651470462372208,113.91286475522216,0.023153553615091468,0.04048584636796882,13.84626189241874,0.1920798972876048,60.55799995633992,0
1.20475,1.25525,1.6059999999999999,97.85,0.20024999999999998,0.099,12.545,0.124,38.75,1
1.20475,1.25525,1.6059999999999999,70.7,0.20024999999999998,0.0495,12.545,0.124,38.75,1
1.430066738716008,1.3525876195601354,1.7165700911049608,58.46500769101573,0.035939450817690226,0.27257315652443437,12.474849836498997,0.5117962147813785,38.15281226187683,0
1.20475,1.25525,1.6059999999999999,97.85,0.20024999999999998,0.0495,12.545,0.124,52.45400908124194,0
1.20475,1.25525,1.6059999999999999,97.85,0.20024999999999998,0.0495,12.545,0.198,38.75,1
0.9405,1.25525,1.6059999999999999,97.85,0.20024999999999998,0.0495,12.545,0.124,38.75,0
1.20475,1.25525,1.6059999999999999,97.85,0.20024999999999998,0.099,12.545,0.124,38.75,1
1.20475,1.25525,1.6059999999999999,97.85,0.20024999999999998,0.0495,9.413958706134443,0.124,38.75,1
0.9859844920575822,1.25525,1.6059999999999999,97.85,0.20024999999999998,0.0495,12.545,0.124,38.75,1
1.20475,1.25525,1.6059999999999999,97.85,0.20024999999999998,0.10155923870725538,12.545,0.124,38.75,0
1.20475,1.25525,1.6059999999999999,97.85,0.0505,0.0495,12.545,0.124,38.75,1
1.20475,1.089194472459385,1.6059999999999999,97.85,0.20024999999999998,0.0495,12.545,0.124,38.75,1
1.20475,1.25525,1.6059999999999999,97.85,0.20024999999999998,0.0495,12.545,0.124,48.828099870516624,1
1.411221478619092,1.3030838305925614,1.891401124134278,109.8247074810638,0.3396291037495005,0.050105462638431596,15.649336815695708,0.18288353261575202,46.548078259381214,1
1.20475,1.25525,1.6059999999999999,97.85,0.20024999999999998,0.0495,9.157569719611223,0.124,38.75,1
1.20475,1.25525,1.6059999999999999,97.85,0.20024999999999998,0.10499029044044599,12.545,0.124,38.75,0
1.1486880741329628,1.2992341029880885,1.938411727238202,124.262454175715,0.24550962767333376,0.06996773879714456,11.252804187876123,0.17857378931731238,32.79156337484693,1
0.5392946194998708,0.7425183463780768,1.6649976182826816,35.53781317273565,0.16162352345480763,0.11799120321296148,5.100391243869194,0.4567514365506027,49.78972793635709,0
1.034170802494054,1.4407232484721044,1.6644432398991755,84.39147094554838,0.04024052581870122,0.0586285845317542,8.747235299865759,0.6235036600602213,80.70496840289958,0
0.9174659987824917,1.25525,1.6059999999999999,97.85,0.20024999999999998,0.0495,12.545,0.124,38.75,0
0.9204868414715551,1.0307117585093752,1.037233452616663,35.90983941897706,0.03577392475137018,0.1051397229799801,14.784803519658748,0.47152565860009465,82.78624832997718,0
1.349484882002795,1.3708059910773198,1.6344073457425794,124.99764002040499,0.16592609138730635,0.09417352269228042,13.411834479181687,0.16046335810033371,48.175695123699434,1
1.20475,1.0864366646484378,1.6059999999999999,97.85,0.20024999999999998,0.0495,12.545,0.124,38.75,1
1.3892030070338135,0.6353042713499961,1.058107045009598,107.9229247634761,0.13438036093120864,0.20544167965131335,4.3449880356107755,0.13963649865549285,47.53360081146124,0
1.1129099740277035,1.0566524329291822,0.6188995454197791,69.74645298398093,0.12468457213517976,0.001991012677642288,5.392367321815632,0.11125852519768802,40.05132014421244,0
1.20475,1.25525,1.6059999999999999,97.85,0.20024999999999998,0.0495,12.545,0.19375516922144254,38.75,1
1.20475,1.25525,1.6059999999999999,97.85,0.20024999999999998,0.0495,9.09,0.124,38.75,1
1.1008568460385433,0.7677864805461089,1.202915196957415,63.68304451650593,0.015284487809543855,0.16784972919065072,15.982760184477243,0.5214452088041412,54.311512268431656,0
0.930577285336555,1.2202371415576716,1.4114617794200257,52.38153210602408,0.2384578777784709,0.25559945194621153,5.608506934257943,0.23512899240796745,57.35467233131465,0
1.20475,1.25525,1.188,97.85,0.20024999999999998,0.0495,12.545,0.124,38.75,0
1.080290745601493,1.2664673820082828,1.833862105905442,102.51125998713722,0.18668398241929796,0.03359947226881994,9.315736602453203,0.18695315041510216,41.022492166309554,1
1.0117211769002208,1.06931674030816,1.2873721316889526,107.9870784173703,0.09179757782141003,0.014625315461008363,10.612101377313696,0.1626366056294784,32.40776406973707,1
1.4043530847605177,1.2054528624715752,1.6073171847475,76.40746318457967,0.27122028365581435,0.07000578511087154,14.559707950015303,0.09877869701416453,37.59317081945622,1
1.20475,1.25525,1.6059999999999999,97.85,0.20024999999999998,0.0495,8.98667336998097,0.124,38.75,0
0.8361880729003104,1.058295811560173,1.4214881138481517,100.37883806333916,0.23096151301484863,0.03651386071579753,10.893067294460339,0.07574752392071298,33.27367866892743,0
1.20475,1.25525,1.6059999999999999,97.85,0.20024999999999998,0.0495,12.545,0.1977619080292255,38.75,1
1.4385841735251312,1.2009008029264954,1.247014399334176,124.91124808614205,0.30147909183166266,0.02214121669076446,14.079395061297577,0.05010352625971673,40.27179927343877,1
0.9354158926552533,0.9079782746731955,0.7601081902745052,35.212976868107276,0.049608752964311026,0.16906896588206424,6.191387424509644,0.08961868049534313,67.36703220530168,0
1.20475,1.25525,1.6059999999999999,97.85,0.20024999999999998,0.0495,12.545,0.202,38.75,0
1.4214198392639539,1.2670545420731236,1.5603566321151228,39.053517513434464,0.07217378895857116,0.022440790776020327,9.633208869558098,0.06900491445731424,31.597363970777934,0
0.9187554982758935,0.9560403877484525,0.8591221966185283,94.63949990688383,0.0016625043241997998,0.18781981097908704,8.905411265796587,0.16115380386584538,68.36892583474717,0
1.1896366911481246,1.3693728763200537,1.9268942180120097,110.21266572994328,0.23804487083909084,0.04272795906317068,12.572281419530139,0.12639504698372328,28.44810642105631,1
1.20475,1.25525,1.6059999999999999,97.85,0.05113628919669527,0.0495,12.545,0.124,38.75,1
1.2128265585193592,1.245892881603462,1.6555537284621498,98.40246991640937,0.1471331815388068,0.028141038156085423,11.907082224367267,0.18423639228733504,30.978150115332546,1
1.0310512888067265,1.4228371926332917,1.20034686814858,86.21015991261753,0.3429297555270013,0.0670455496418328,10.482919195788382,0.16870483727246616,47.75788275032732,1
1.20475,1.25525,1.6059999999999999,97.85,0.20024999999999998,0.0495,9.390908588836243,0.124,38.75,1
1.2506310598510502,1.4033907783282642,0.6489373402103569,77.42957361047675,0.06825449035434202,0.07259588988436551,15.303715827083824,0.1535590439460611,49.48196312101986,0
1.3102739395946585,1.135004921734027,1.507807856050363,123.23038682623796,0.055874828433051305,0.07143337587406616,15.851457879526441,0.0656220418885442,33.98384280883133,1
1.1403305025704822,1.240420238146692,1.7710578817405829,74.91378570258834,0.3046498819366837,0.012751538511928446,10.837150573807065,0.19903848436588759,56.66191800233474,0
1.20475,1.25525,1.6059999999999999,97.85,0.20024999999999998,0.10154273963708305,12.545,0.124,38.75,0
1.20475,1.25525,1.6059999999999999,97.85,0.20024999999999998,0.0495,12.545,0.124,50.5,0
1.20475,1.25525,1.6059999999999999,71.5364002062854,0.20024999999999998,0.0495,12.545,0.124,38.75,1
1.20475,1.25525,1.6059999999999999,97.85,0.20024999999999998,0.0495,12.545,0.2072583202860681,38.75,0
1.20475,1.25525,1.1699826549780425,97.85,0.20024999999999998,0.0495,12.545,0.124,38.75,0
1.400977345090897,0.9571701898337067,0.7603468291402532,50.90675449999535,0.22020816770421753,0.08284474810549947,10.654030710618759,0.3630623717119413,60.56647000412405,0
1.2729605777506858,1.1032212043724015,1.766459282956125,109.79151029772899,0.20428058907825686,0.09954184968985746,10.98435491189673,0.05876834574205761,28.633736623283635,1
1.20475,1.046449194397761,1.6059999999999999,97.85,0.20024999999999998,0.0495,12.545,0.124,38.75,0
1.20475,1.25525,1.6059999999999999,97.85,0.20024999999999998,0.0495,12.545,0.124,47.857358039757926,1
1.002970773249879,1.2923250529099182,1.6775579152372906,113.20269563364468,0.07238890990562634,0.020284032454094245,15.366936639161969,0.13583552441930183,38.06918468842173,1
1.0135875099216234,1.3037539008382617,1.7384395345559436,94.20111625971552,0.28939784583962447,0.05091383236059419,11.000281164689797,0.1930401916907236,48.76896883049716,1
1.20475,1.25525,1.6059999999999999,97.85,0.20024999999999998,0.0495,12.545,0.1997133121793873,38.75,1
1.0197185441799514,1.333915366809721,1.3624648316157277,89.13306812325101,0.3371027379382366,0.058099448444022206,14.65843093084965,0.06558220079077406,35.26849623121024,1
0.8326473282535628,1.38176076588446,1.104389843743646,120.70331722211704,0.03721950775582039,0.052743388864640216,15.570867984796537,0.31531645228616495,29.700814795337084,0
0.9594999999999999,1.25525,1.6059999999999999,97.85,0.20024999999999998,0.0495,12.545,0.124,38.75,1
1.20475,1.25525,1.6059999999999999,97.85,0.05204157819800959,0.0495,12.545,0.124,38.75,1
1.2678420353720161,1.1081048758893741,1.2764788229206163,84.22894912864469,0.23210894964638404,0.09313567249860331,14.453864716302474,0.16185657877586412,35.265111580269746,1
0.9405,1.25525,1.6059999999999999,97.85,0.20024999999999998,0.0495,12.545,0.124,38.75,0
0.906860871838827,0.8603470358819628,0.9296700123174445,118.77040586913924,0.06756208588141532,0.3094255592189748,13.745050550135707,0.10399891921701941,58.97653578568256,0
1.20475,1.25525,1.1599219794625777,97.85,0.20024999999999998,0.0495,12.545,0.124,38.75,0
1.20475,1.25525,1.6059999999999999,97.85,0.20024999999999998,0.0495,12.545,0.20069965687901636,38.75,0
1.2029600067124322,1.2493295296488363,1.6470348669793344,80.23024036830077,0.09414916480578328,0.06771175549949182,11.770367669340391,0.09348599423232137,28.690615638237748,1
1.4448292483358718,1.2473886033225539,1.484415214908197,85.11823921437605,0.3440037934834877,0.025216249774675112,14.079958770164202,0.09256371437089007,29.55076911785222,1
0.8464498481813172,0.6539378108912367,0.9680468016716557,25.227746884263368,0.0036250172329105384,0.25607955981816954,4.9625168124505326,0.5788230613745544,72.28843476402605,0
1.3679380130350596,1.0845944969004935,1.6864563021206125,103.06623719874509,0.23212956034860496,0.05886041301179761,14.066866398878853,0.17660545725765425,33.05115411125205,1
1.20475,1.25525,1.6059999999999999,97.85,0.20024999999999998,0.0495,9.09,0.124,38.75,1
1.0677260085069404,1.2486951122872256,1.7838551368510431,81.14969650094758,0.11340193797859348,0.09777004254464956,12.042272525160442,0.07727231793856576,35.29220540359313,1
1.214242952454523,1.238329539614261,1.7107740219719212,82.59808741065699,0.11780848729306267,0.07488473794209845,11.042356404932711,0.15909376027400035,42.09555367175076,1
1.4034776116212813,1.2574530701386746,1.837513391072631,116.10714636589644,0.27048292957716236,0.03912481396270248,15.047015756886879,0.1613074629981381,44.349331754911155,1
1.0625118148423263,1.1622096821657957,1.553685035644582,84.77933317743647,0.2575980099159543,0.04807397943422171,10.546151843946781,0.1259561104229844,47.55333086003085,1
1.20475,1.25525,1.6059999999999999,97.85,0.20024999999999998,0.10036465500842412,12.545,0.124,38.75,0
1.1046991625435203,0.9944721138109369,0.6616703382718585,108.36253059435178,0.0935360395991914,0.07548940658193047,5.116181300077137,0.13910980591269742,40.41335673021483,0
1.1447815653664937,1.3507516994476325,1.3255754230424492,121.14132848984609,0.11158367408867945,0.08756681470212475,12.386067613870114,0.17609302225570114,49.08250534451114,1
1.20475,1.25525,1.6059999999999999,97.85,0.20024999999999998,0.0495,12.545,0.202,38.75,0
1.1989991453965783,0.8191859218233304,1.5013882225668373,115.47192979422209,0.09157416543273886,0.04282427084154212,13.82833293910861,0.18023546604243498,62.93859966433028,0
1.20475,1.25525,1.6059999999999999,97.85,0.20024999999999998,0.0495,9.423879660193341,0.124,38.75,1
0.9218898495867558,1.376515908099595,1.618460809990861,123.28293252526075,0.0939746308706903,0.05589547373520348,10.282554884790969,0.0959642907206459,82.9050668941048,0
1.2181520048990788,0.5726148413323983,0.8591911882740779,121.93216344368552,0.2308673970046015,0.0404487002421681,12.857721010255899,0.6873877677036903,81.950199902368,0
1.1919992228684417,1.2055684393326673,1.957056816287944,105.09655672562992,0.03899086666061856,0.10933363177990976,14.9669841149929,0.1126457446166871,44.21752824595559,0
1.4154192155751537,1.3417314466025012,1.7888592397735847,122.57650321669236,0.051738205940937934,0.024440027332747073,13.605817740722767,0.11574073009057122,30.481708858912157,1
1.349683064422675,1.3922888780197835,1.6938779544190252,72.02043094046581,0.13932429803949964,0.08777124380508497,13.388695576724883,0.18350845439308658,36.45962704508433,1
1.20475,1.25525,1.6059999999999999,97.85,0.050130503259185714,0.0495,12.545,0.124,38.75,1
1.434539489107248,1.2081564024019285,1.439042822755924,120.59859199656016,0.1960016426320535,0.06141102376472579,13.87095524045873,0.18071169102266954,30.854323775975235,1
1.20475,1.0422853113902069,1.6059999999999999,97.85,0.20024999999999998,0.0495,12.545,0.124,38.75,0
1.319915547019252,1.445378965532772,1.8772785730302535,101.88155956205327,0.23802981929814818,0.035316589809464394,13.756396527806727,0.16555930747719907,49.96102658459279,1
1.20475,1.25525,1.6059999999999999,70.7,0.20024999999999998,0.0495,12.545,0.124,38.75,1
0.8238046767376966,0.5515811648847105,1.9444269231594997,45.21606220320738,0.024561076982341758,0.24247258875269936,5.816725579193105,0.15879279518026426,50.51604167339635,0
1.20475,1.0210626626267076,1.6059999999999999,97.85,0.20024999999999998,0.0495,12.545,0.124,38.75,0
0.7468509913982794,0.679550285607469,1.9762452778826922,75.88077331427782,0.09091917006047669,0.06440341073289094,6.570878964148693,0.3455084080046271,34.69397952206372,0
1.147942557924031,1.1943906549025376,1.8076119555830503,84.51847185206124,0.3004243769501876,0.0076024942773028886,14.184978405013476,0.19486842356622977,49.906913531231815,1
1.20475,1.25525,1.2328890874866458,97.85,0.20024999999999998,0.0495,12.545,0.124,38.75,1
0.5531476601948068,0.7613882415829393,0.912051232475252,31.596575197467228,0.021583184037059583,0.171026513880384,9.831792795834183,0.48165722046955756,55.80191372687032,0
1.20475,1.25525,1.6059999999999999,97.85,0.04794251098922592,0.0495,12.545,0.124,38.75,0
1.20475,1.25525,1.6059999999999999,97.85,0.20024999999999998,0.0495,12.545,0.198,38.75,1
1.20475,1.25525,1.6059999999999999,97.85,0.049094376685549286,0.0495,12.545,0.124,38.75,0
1.2540266749560764,1.1908044731576681,1.917093697420997,108.91525202445202,0.06782906945391812,0.08951546966706364,11.89729226175225,0.09473411734761476,42.80120447438305,1
1.3259999322207472,1.145677816796503,1.696926270206742,107.13391482176553,0.13232852378668214,0.04516418653662616,12.050444090795452,0.16602643525565544,28.01520763010236,1
1.20475,1.25525,1.6059999999999999,97.85,0.20024999999999998,0.10105132966809814,12.545,0.124,38.75,0
1.406182168870273,0.9469404238033271,1.3390408679731365,36.47867025462619,0.12055031261998292,0.14730946535506625,15.79312556680452,0.07490422578203697,44.427689830668506,0
1.0858269609133853,1.2043095239975679,1.440978824618487,95.64122220016651,0.28440054143627364,0.04846976382728886,10.87501004663687,0.06311046120185462,46.82663391685117,1
1.20475,1.25525,1.6059999999999999,69.20166643850156,0.20024999999999998,0.0495,12.545,0.124,38.75,0
1.20475,1.25525,1.6059999999999999,97.85,0.20024999999999998,0.0495,12.545,0.1952914206633951,38.75,1
1.20475,1.25525,1.6059999999999999,97.85,0.20024999999999998,0.0495,8.997061774919606,0.124,38.75,0
1.0714004651226385,0.7898120600161237,1.378755693383871,26.689636495681146,0.035366491322845944,0.23726110413919344,7.618767685029954,0.24825646766979695,84.84344176794731,0
1.3297256711300962,1.0859697160457469,1.7617021892444003,124.29899127734816,0.16198775989513003,0.0881260453898247,11.856992875423353,0.19569860010640727,42.37901017492625,1
1.20475,1.25525,1.6059999999999999,97.85,0.0495,0.0495,12.545,0.124,38.75,0
1.3046487657142753,1.1186499289475154,1.5969183463773964,122.74844074761369,0.2095381873119468,0.023712645146892017,15.550952070604861,0.08662360802814735,44.525963035861075,1
0.975961465745135,1.1170547893475749,1.7783295126415155,99.12266259559242,0.17178981383436237,0.019439947431386644,15.618047510347767,0.07584028287001525,59.287922880658634,0
1.2777737550592096,1.1903581152330145,1.931328208997732,97.41813608147046,0.10648242418978655,0.048305273481581756,13.72289606553433,0.10506688838842436,46.563264198058654,1
1.1368575058729053,0.7834961383832736,1.2395759312696608,32.05279938242999,0.13133482999701146,0.13191611842701012,8.669360445505017,0.09324787821306746,39.0257766191961,0
1.20475,1.25525,1.6059999999999999,97.85,0.20024999999999998,0.10141431414632268,12.545,0.124,38.75,0
1.20475,1.0870486146533074,1.6059999999999999,97.85,0.20024999999999998,0.0495,12.545,0.124,38.75,1
1.20475,1.25525,1.6059999999999999,97.85,0.05135949489975256,0.0495,12.545,0.124,38.75,1
0.6087418576297007,0.8402045638068408,1.1485303410836851,84.18417050312868,0.03462207709862224,0.0986967060540159,10.054188010701024,0.06326034360510116,73.59868882297162,0
0.7986742051273219,0.9684149384883977,0.6134013413484364,114.77722273043761,0.003071630569650556,0.0481955706285261,12.580258646236016,0.07963787474212439,53.14374755077828,0
0.9874554877309865,1.0648935940173152,1.658874419295186,78.55110358050332,0.29261142482898234,0.08986380875810306,11.046857121400814,0.0746699644968063,37.01146126364182,1
1.176762493486204,1.0582276224748033,1.9105248989330006,79.56483415352437,0.23746240855029155,0.05704186548504522,13.37870604250006,0.13451249342471122,43.74295090206537,1
1.4244368785745627,1.3526012190909242,1.5773121524995029,96.73248872584801,0.1808409267947316,0.03245300418268451,12.651999499300882,0.11467264357116727,41.159693360897045,1
0.98684791606917,1.0543014870400103,1.298376618105642,78.58045913051303,0.3136787098843164,0.04248329586255035,10.924521843792672,0.11436126739802291,36.68649963941391,1
0.9854441366590959,1.25525,1.6059999999999999,97.85,0.20024999999999998,0.0495,12.545,0.124,38.75,1
1.20475,1.079725336582776,1.6059999999999999,97.85,0.20024999999999998,0.0495,12.545,0.124,38.75,1
1.2758231171639574,1.094945605966431,1.5582582556819542,102.79001314008246,0.30010263286347205,0.07242976834793559,15.60004184709704,0.1519817610879418,35.68217196780396,1
1.2779364304914202,1.160012416252101,1.251957423367955,73.02142440587181,0.22451818938761448,0.0021715852494593193,14.941544791952621,0.07330956788859135,41.344459374299454,1
1.20475,1.25525,1.6059999999999999,97.85,0.20024999999999998,0.10100696557879016,12.545,0.124,38.75,0
0.890155971275917,0.5545171776581107,1.5054418419907754,105.55124942067506,0.32563868500446896,0.02389313757809011,7.000994005941739,0.2789955661459973,44.440131651286556,0
1.20475,1.25525,1.6059999999999999,97.85,0.20024999999999998,0.0495,12.545,0.124,50.5,0
1.2307858571006398,1.1714219072219798,1.7757878783245888,94.63848728383155,0.13597673038769728,0.08407901084536026,13.035631467827448,0.0925171996829435,35.22929535501621,1
1.3594318865476724,1.1379823336989021,1.8558832177902502,71.98940590941453,0.3287471953756369,0.004217875905063878,15.569778907908942,0.061053691374724425,47.19683925628531,1
0.9201698287136759,1.25525,1.6059999999999999,97.85,0.20024999999999998,0.0495,12.545,0.124,38.75,0
1.20475,1.25525,1.6059999999999999,73.26386724523142,0.20024999999999998,0.0495,12.545,0.124,38.75,1
