vehicle_utilization,billed_utilization,total_volume_pool,revenue_per_kent_leg,high_acuity_share,non_billable_noshow,road_hours_per_vehicle,contract_concentration,cost_per_road_hour,label_ready
1.085431558647677,1.2715449925224966,1.5941662777337904,113.77861711113154,0.3367952808020605,0.0130624774300513,15.18739435235588,0.1557195407427353,43.236177996553906,1
0.6967606962037943,1.1695989382962313,1.5449146667042786,105.57220060582684,0.3464204819645931,0.175035431888228,13.941602363971866,0.3842251158311775,58.80305967386039,0
1.20475,1.25525,1.606,97.85,0.2002499999999999,0.0495,8.91,0.124,38.75,0
1.3802148246742418,0.6377561714905189,1.1748822122063711,38.77861764654874,0.00117558200732,0.0254811688486239,4.855819265286437,0.1260240449326324,53.95011983989703,0
0.576693141315246,1.0890920733968417,1.3385735181884664,66.97719541562076,0.1163882832210557,0.2967554367081015,13.50126757646117,0.1277334617548932,36.04306001759518,0
1.219036805945804,1.225105478205856,1.6961826712105217,90.97412309925951,0.1671754136888438,0.1871871120219292,8.435287620101708,0.0525944766641252,82.88781289774917,0
1.1292949622394877,0.5454142736531409,1.2506211349081826,46.11039817535448,0.0471506922377147,0.126409914008573,10.9162499999775,0.1745117240099832,36.84025221970611,0
0.7956682337095232,1.0021739483314849,1.6332046913150748,28.31681184347531,0.0356942326048847,0.1405973883138158,7.330173182830848,0.1101061516788555,50.99344243165369,0
1.0036914012995115,1.1932363636108796,1.469589192017445,116.56031522873415,0.3259745522647958,0.0021922410223316,9.687794873829006,0.1464842700635275,38.664343537990874,1
1.434614024104551,1.320766515270822,1.5007929752873883,115.84499939433118,0.0810008615413136,0.0126883461094153,10.382940816522304,0.1645343602652497,36.99570561344584,1
1.20475,1.25525,1.606,97.85,0.2002499999999999,0.0495,12.545,0.124,49.550148182801465,1
1.20475,1.25525,1.212,97.85,0.2002499999999999,0.0495,12.545,0.124,38.75,1
1.20475,1.25525,1.606,97.85,0.2002499999999999,0.0495,12.545,0.124,48.67622655771979,1
0.94189708402225,1.25525,1.606,97.85,0.2002499999999999,0.0495,12.545,0.124,38.75,0
1.20475,1.25525,1.606,97.85,0.2002499999999999,0.0495,9.140654929470465,0.124,38.75,1
1.1075504126644582,1.4052069737937525,1.4007728026131772,53.903669636687525,0.1479901138763718,0.33786567146501,10.327374482793802,0.1585907425812021,69.25480845888414,0
1.20475,1.25525,1.606,97.85,0.2002499999999999,0.1018848631227408,12.545,0.124,38.75,0
1.20475,1.25525,1.606,97.85,0.2002499999999999,0.0495,9.41883046629404,0.124,38.75,1
1.20475,1.25525,1.606,69.67866967251123,0.2002499999999999,0.0495,12.545,0.124,38.75,0
1.3018530675816449,1.211779096956757,1.6799990468477537,124.8984150336981,0.3453574342025955,0.0512439599811684,13.017044165153772,0.1845982653705951,49.68398567530481,1
0.7693696744505759,0.6596517578824939,1.3556357135998378,107.67211411452293,0.0385357028479287,0.3281492507625779,8.527496057765285,0.3866503417520157,71.13795050419286,0
1.0014036215446978,1.1708273864452312,1.8453650818398464,97.14137431605282,0.1014718326649824,0.0312522951249535,15.675068957715244,0.1147936232147939,37.71518360573405,1
1.273938740442535,1.205221418920899,1.6440081967519242,75.17546186499236,0.0962911156168053,0.093146849143614,14.330554234739278,0.1884108643737751,48.16696625898608,1
1.2231768478222618,1.2849669346731034,1.677720083208736,79.04630259725022,0.26634341818657,0.024219632953796,15.636717856628294,0.0841935766023067,28.38085254022017,1
1.20475,1.25525,1.606,70.7,0.2002499999999999,0.0495,12.545,0.124,38.75,1
1.4381221451703343,1.1306559701816643,1.309321576062381,104.43114950559826,0.1456589448488285,0.013330253295868,13.207847820511132,0.1638477840833353,45.45036423255745,1
1.4453395168565355,1.2332401631405834,1.5211346686738343,74.34706010193031,0.2834656051382543,0.0162667043147446,15.531335023332566,0.1985889108432815,30.693015161797653,1
0.9928169762683596,1.203032602624743,1.3992181303743187,78.02233000997353,0.0938383626675704,0.0256116034785391,12.75794834363229,0.1637143400136877,46.76108615154707,1
1.20475,1.0400449764228477,1.606,97.85,0.2002499999999999,0.0495,12.545,0.124,38.75,0
0.5311401473935924,0.681552646702932,1.3651470462372208,113.91286475522216,0.0231535536150914,0.0404858463679688,13.84626189241874,0.1920798972876048,60.55799995633992,0
1.20475,1.25525,1.606,97.85,0.2002499999999999,0.099,12.545,0.124,38.75,1
1.20475,1.25525,1.606,70.7,0.2002499999999999,0.0495,12.545,0.124,38.75,1
1.430066738716008,1.3525876195601354,1.7165700911049608,58.46500769101573,0.0359394508176902,0.2725731565244343,12.474849836498995,0.5117962147813785,38.15281226187683,0
1.20475,1.25525,1.606,97.85,0.2002499999999999,0.0495,12.545,0.124,52.45400908124194,0
1.20475,1.25525,1.606,97.85,0.2002499999999999,0.0495,12.545,0.198,38.75,1
0.9405,1.25525,1.606,97.85,0.2002499999999999,0.0495,12.545,0.124,38.75,0
1.20475,1.25525,1.606,97.85,0.2002499999999999,0.099,12.545,0.124,38.75,1
1.20475,1.25525,1.606,97.85,0.2002499999999999,0.0495,9.413958706134444,0.124,38.75,1
0.9859844920575822,1.25525,1.606,97.85,0.2002499999999999,0.0495,12.545,0.124,38.75,1
1.20475,1.25525,1.606,97.85,0.2002499999999999,0.1015592387072553,12.545,0.124,38.75,0
1.20475,1.25525,1.606,97.85,0.0505,0.0495,12.545,0.124,38.75,1
1.20475,1.089194472459385,1.606,97.85,0.2002499999999999,0.0495,12.545,0.124,38.75,1
1.20475,1.25525,1.606,97.85,0.2002499999999999,0.0495,12.545,0.124,48.828099870516624,1
1.411221478619092,1.3030838305925614,1.891401124134278,109.8247074810638,0.3396291037495005,0.0501054626384315,15.649336815695708,0.182883532615752,46.548078259381214,1
1.20475,1.25525,1.606,97.85,0.2002499999999999,0.0495,9.157569719611224,0.124,38.75,1
1.20475,1.25525,1.606,97.85,0.2002499999999999,0.1049902904404459,12.545,0.124,38.75,0
1.1486880741329628,1.2992341029880885,1.938411727238202,124.262454175715,0.2455096276733337,0.0699677387971445,11.252804187876125,0.1785737893173123,32.79156337484693,1
0.5392946194998708,0.7425183463780768,1.6649976182826816,35.53781317273565,0.1616235234548076,0.1179912032129614,5.100391243869194,0.4567514365506027,49.78972793635709,0
1.034170802494054,1.4407232484721044,1.6644432398991755,84.39147094554838,0.0402405258187012,0.0586285845317542,8.747235299865759,0.6235036600602213,80.70496840289958,0
0.9174659987824916,1.25525,1.606,97.85,0.2002499999999999,0.0495,12.545,0.124,38.75,0
0.9204868414715552,1.0307117585093752,1.037233452616663,35.90983941897706,0.0357739247513701,0.1051397229799801,14.784803519658748,0.4715256586000946,82.78624832997718,0
1.349484882002795,1.3708059910773198,1.6344073457425794,124.997640020405,0.1659260913873063,0.0941735226922804,13.411834479181689,0.1604633581003337,48.175695123699434,1
1.20475,1.0864366646484378,1.606,97.85,0.2002499999999999,0.0495,12.545,0.124,38.75,1
1.3892030070338135,0.6353042713499961,1.058107045009598,107.9229247634761,0.1343803609312086,0.2054416796513133,4.3449880356107755,0.1396364986554928,47.53360081146124,0
1.1129099740277035,1.0566524329291822,0.6188995454197791,69.74645298398093,0.1246845721351797,0.0019910126776422,5.392367321815632,0.111258525197688,40.05132014421244,0
1.20475,1.25525,1.606,97.85,0.2002499999999999,0.0495,12.545,0.1937551692214425,38.75,1
1.20475,1.25525,1.606,97.85,0.2002499999999999,0.0495,9.09,0.124,38.75,1
1.1008568460385433,0.7677864805461089,1.202915196957415,63.68304451650593,0.0152844878095438,0.1678497291906507,15.982760184477243,0.5214452088041412,54.311512268431656,0
0.930577285336555,1.2202371415576716,1.4114617794200257,52.38153210602408,0.2384578777784709,0.2555994519462115,5.608506934257943,0.2351289924079674,57.35467233131465,0
1.20475,1.25525,1.188,97.85,0.2002499999999999,0.0495,12.545,0.124,38.75,0
1.080290745601493,1.2664673820082828,1.833862105905442,102.51125998713722,0.1866839824192979,0.0335994722688199,9.315736602453203,0.1869531504151021,41.022492166309554,1
1.0117211769002208,1.06931674030816,1.2873721316889526,107.9870784173703,0.09179757782141,0.0146253154610083,10.612101377313696,0.1626366056294784,32.40776406973707,1
1.4043530847605177,1.2054528624715752,1.6073171847475,76.40746318457967,0.2712202836558143,0.0700057851108715,14.559707950015303,0.0987786970141645,37.59317081945622,1
1.20475,1.25525,1.606,97.85,0.2002499999999999,0.0495,8.98667336998097,0.124,38.75,0
0.8361880729003104,1.058295811560173,1.4214881138481517,100.37883806333916,0.2309615130148486,0.0365138607157975,10.89306729446034,0.0757475239207129,33.27367866892743,0
1.20475,1.25525,1.606,97.85,0.2002499999999999,0.0495,12.545,0.1977619080292255,38.75,1
1.4385841735251312,1.2009008029264954,1.247014399334176,124.91124808614204,0.3014790918316626,0.0221412166907644,14.079395061297577,0.0501035262597167,40.27179927343877,1
0.9354158926552532,0.9079782746731956,0.7601081902745052,35.212976868107276,0.049608752964311,0.1690689658820642,6.191387424509644,0.0896186804953431,67.36703220530168,0
1.20475,1.25525,1.606,97.85,0.2002499999999999,0.0495,12.545,0.202,38.75,0
1.421419839263954,1.2670545420731236,1.5603566321151228,39.053517513434464,0.0721737889585711,0.0224407907760203,9.633208869558098,0.0690049144573142,31.597363970777938,0
0.9187554982758936,0.9560403877484523,0.8591221966185283,94.63949990688384,0.0016625043241997,0.187819810979087,8.905411265796587,0.1611538038658453,68.36892583474717,0
1.1896366911481246,1.3693728763200537,1.9268942180120097,110.21266572994328,0.2380448708390908,0.0427279590631706,12.57228141953014,0.1263950469837232,28.44810642105631,1
1.20475,1.25525,1.606,97.85,0.0511362891966952,0.0495,12.545,0.124,38.75,1
1.2128265585193592,1.245892881603462,1.6555537284621498,98.40246991640936,0.1471331815388068,0.0281410381560854,11.907082224367269,0.184236392287335,30.978150115332543,1
1.0310512888067265,1.4228371926332917,1.20034686814858,86.21015991261753,0.3429297555270013,0.0670455496418328,10.482919195788382,0.1687048372724661,47.75788275032732,1
1.20475,1.25525,1.606,97.85,0.2002499999999999,0.0495,9.390908588836243,0.124,38.75,1
1.2506310598510502,1.4033907783282642,0.6489373402103569,77.42957361047675,0.068254490354342,0.0725958898843655,15.303715827083824,0.1535590439460611,49.48196312101986,0
1.3102739395946583,1.135004921734027,1.507807856050363,123.23038682623796,0.0558748284330513,0.0714333758740661,15.85145787952644,0.0656220418885442,33.98384280883133,1
1.1403305025704822,1.240420238146692,1.7710578817405829,74.91378570258834,0.3046498819366837,0.0127515385119284,10.837150573807063,0.1990384843658875,56.66191800233474,0
1.20475,1.25525,1.606,97.85,0.2002499999999999,0.101542739637083,12.545,0.124,38.75,0
1.20475,1.25525,1.606,97.85,0.2002499999999999,0.0495,12.545,0.124,50.5,0
1.20475,1.25525,1.606,71.5364002062854,0.2002499999999999,0.0495,12.545,0.124,38.75,1
1.20475,1.25525,1.606,97.85,0.2002499999999999,0.0495,12.545,0.2072583202860681,38.75,0
1.20475,1.25525,1.1699826549780423,97.85,0.2002499999999999,0.0495,12.545,0.124,38.75,0
1.400977345090897,0.9571701898337068,0.7603468291402532,50.90675449999535,0.2202081677042175,0.0828447481054994,10.65403071061876,0.3630623717119413,60.56647000412405,0
1.2729605777506858,1.1032212043724017,1.766459282956125,109.791510297729,0.2042805890782568,0.0995418496898574,10.98435491189673,0.0587683457420576,28.633736623283635,1
1.20475,1.046449194397761,1.606,97.85,0.2002499999999999,0.0495,12.545,0.124,38.75,0
1.20475,1.25525,1.606,97.85,0.2002499999999999,0.0495,12.545,0.124,47.857358039757926,1
1.002970773249879,1.2923250529099182,1.6775579152372906,113.20269563364468,0.0723889099056263,0.0202840324540942,15.366936639161969,0.1358355244193018,38.06918468842173,1
1.0135875099216234,1.3037539008382617,1.7384395345559436,94.20111625971552,0.2893978458396244,0.0509138323605941,11.000281164689795,0.1930401916907236,48.76896883049716,1
1.20475,1.25525,1.606,97.85,0.2002499999999999,0.0495,12.545,0.1997133121793873,38.75,1
1.0197185441799514,1.333915366809721,1.3624648316157275,89.13306812325101,0.3371027379382366,0.0580994484440222,14.65843093084965,0.065582200790774,35.26849623121024,1
0.8326473282535628,1.38176076588446,1.104389843743646,120.70331722211704,0.0372195077558203,0.0527433888646402,15.570867984796536,0.3153164522861649,29.700814795337084,0
0.9595,1.25525,1.606,97.85,0.2002499999999999,0.0495,12.545,0.124,38.75,1
1.20475,1.25525,1.606,97.85,0.0520415781980095,0.0495,12.545,0.124,38.75,1
1.267842035372016,1.108104875889374,1.2764788229206163,84.22894912864469,0.232108949646384,0.0931356724986033,14.453864716302474,0.1618565787758641,35.265111580269746,1
0.9405,1.25525,1.606,97.85,0.2002499999999999,0.0495,12.545,0.124,38.75,0
0.906860871838827,0.8603470358819628,0.9296700123174444,118.77040586913924,0.0675620858814153,0.3094255592189748,13.745050550135709,0.1039989192170194,58.97653578568256,0
1.20475,1.25525,1.1599219794625777,97.85,0.2002499999999999,0.0495,12.545,0.124,38.75,0
1.20475,1.25525,1.606,97.85,0.2002499999999999,0.0495,12.545,0.2006996568790163,38.75,0
1.2029600067124322,1.2493295296488365,1.6470348669793344,80.23024036830077,0.0941491648057832,0.0677117554994918,11.770367669340391,0.0934859942323213,28.690615638237748,1
1.4448292483358718,1.247388603322554,1.484415214908197,85.11823921437605,0.3440037934834877,0.0252162497746751,14.079958770164202,0.09256371437089,29.55076911785222,1
0.8464498481813172,0.6539378108912367,0.9680468016716556,25.227746884263368,0.0036250172329105,0.2560795598181695,4.9625168124505326,0.5788230613745544,72.28843476402605,0
1.3679380130350596,1.0845944969004937,1.6864563021206125,103.06623719874509,0.2321295603486049,0.0588604130117976,14.066866398878853,0.1766054572576542,33.05115411125205,1
1.20475,1.25525,1.606,97.85,0.2002499999999999,0.0495,9.09,0.124,38.75,1
1.0677260085069404,1.2486951122872256,1.7838551368510431,81.14969650094758,0.1134019379785934,0.0977700425446495,12.042272525160442,0.0772723179385657,35.29220540359313,1
1.214242952454523,1.238329539614261,1.7107740219719212,82.59808741065699,0.1178084872930626,0.0748847379420984,11.042356404932711,0.1590937602740003,42.09555367175076,1
1.4034776116212813,1.2574530701386746,1.837513391072631,116.10714636589644,0.2704829295771623,0.0391248139627024,15.04701575688688,0.1613074629981381,44.349331754911155,1
1.0625118148423265,1.1622096821657957,1.553685035644582,84.77933317743647,0.2575980099159543,0.0480739794342217,10.54615184394678,0.1259561104229844,47.55333086003085,1
1.20475,1.25525,1.606,97.85,0.2002499999999999,0.1003646550084241,12.545,0.124,38.75,0
1.1046991625435203,0.9944721138109368,0.6616703382718585,108.36253059435178,0.0935360395991914,0.0754894065819304,5.116181300077137,0.1391098059126974,40.41335673021483,0
1.1447815653664937,1.3507516994476323,1.3255754230424492,121.14132848984607,0.1115836740886794,0.0875668147021247,12.386067613870114,0.1760930222557011,49.08250534451114,1
1.20475,1.25525,1.606,97.85,0.2002499999999999,0.0495,12.545,0.202,38.75,0
1.1989991453965785,0.8191859218233304,1.5013882225668371,115.47192979422208,0.0915741654327388,0.0428242708415421,13.82833293910861,0.1802354660424349,62.93859966433028,0
1.20475,1.25525,1.606,97.85,0.2002499999999999,0.0495,9.42387966019334,0.124,38.75,1
0.9218898495867558,1.376515908099595,1.618460809990861,123.28293252526076,0.0939746308706903,0.0558954737352034,10.282554884790969,0.0959642907206459,82.9050668941048,0
1.2181520048990788,0.5726148413323983,0.8591911882740779,121.93216344368552,0.2308673970046015,0.0404487002421681,12.8577210102559,0.6873877677036903,81.950199902368,0
1.1919992228684415,1.205568439332667,1.957056816287944,105.09655672562992,0.0389908666606185,0.1093336317799097,14.9669841149929,0.1126457446166871,44.21752824595559,0
1.4154192155751537,1.3417314466025012,1.7888592397735847,122.57650321669236,0.0517382059409379,0.024440027332747,13.605817740722769,0.1157407300905712,30.481708858912157,1
1.349683064422675,1.3922888780197835,1.6938779544190252,72.02043094046581,0.1393242980394996,0.0877712438050849,13.388695576724883,0.1835084543930865,36.45962704508433,1
1.20475,1.25525,1.606,97.85,0.0501305032591857,0.0495,12.545,0.124,38.75,1
1.434539489107248,1.2081564024019285,1.439042822755924,120.59859199656016,0.1960016426320535,0.0614110237647257,13.87095524045873,0.1807116910226695,30.854323775975235,1
1.20475,1.0422853113902069,1.606,97.85,0.2002499999999999,0.0495,12.545,0.124,38.75,0
1.319915547019252,1.445378965532772,1.8772785730302537,101.88155956205328,0.2380298192981481,0.0353165898094643,13.756396527806729,0.165559307477199,49.96102658459279,1
1.20475,1.25525,1.606,70.7,0.2002499999999999,0.0495,12.545,0.124,38.75,1
0.8238046767376966,0.5515811648847105,1.9444269231594995,45.21606220320738,0.0245610769823417,0.2424725887526993,5.816725579193105,0.1587927951802642,50.51604167339635,0
1.20475,1.0210626626267076,1.606,97.85,0.2002499999999999,0.0495,12.545,0.124,38.75,0
0.7468509913982794,0.679550285607469,1.976245277882692,75.88077331427782,0.0909191700604766,0.0644034107328909,6.570878964148693,0.3455084080046271,34.69397952206372,0
1.147942557924031,1.1943906549025376,1.8076119555830503,84.51847185206124,0.3004243769501876,0.0076024942773028,14.184978405013476,0.1948684235662297,49.906913531231815,1
1.20475,1.25525,1.2328890874866458,97.85,0.2002499999999999,0.0495,12.545,0.124,38.75,1
0.5531476601948068,0.7613882415829393,0.912051232475252,31.596575197467228,0.0215831840370595,0.171026513880384,9.831792795834184,0.4816572204695575,55.80191372687032,0
1.20475,1.25525,1.606,97.85,0.0479425109892259,0.0495,12.545,0.124,38.75,0
1.20475,1.25525,1.606,97.85,0.2002499999999999,0.0495,12.545,0.198,38.75,1
1.20475,1.25525,1.606,97.85,0.0490943766855492,0.0495,12.545,0.124,38.75,0
1.2540266749560764,1.190804473157668,1.917093697420997,108.91525202445202,0.0678290694539181,0.0895154696670636,11.89729226175225,0.0947341173476147,42.80120447438305,1
1.3259999322207472,1.145677816796503,1.696926270206742,107.13391482176552,0.1323285237866821,0.0451641865366261,12.050444090795452,0.1660264352556554,28.01520763010236,1
1.20475,1.25525,1.606,97.85,0.2002499999999999,0.1010513296680981,12.545,0.124,38.75,0
1.406182168870273,0.9469404238033272,1.3390408679731365,36.47867025462619,0.1205503126199829,0.1473094653550662,15.79312556680452,0.0749042257820369,44.427689830668506,0
1.0858269609133853,1.204309523997568,1.440978824618487,95.64122220016652,0.2844005414362736,0.0484697638272888,10.87501004663687,0.0631104612018546,46.82663391685117,1
1.20475,1.25525,1.606,69.20166643850156,0.2002499999999999,0.0495,12.545,0.124,38.75,0
1.20475,1.25525,1.606,97.85,0.2002499999999999,0.0495,12.545,0.1952914206633951,38.75,1
1.20475,1.25525,1.606,97.85,0.2002499999999999,0.0495,8.997061774919606,0.124,38.75,0
1.0714004651226383,0.7898120600161237,1.378755693383871,26.689636495681142,0.0353664913228459,0.2372611041391934,7.618767685029954,0.2482564676697969,84.84344176794731,0
1.3297256711300962,1.0859697160457469,1.7617021892444005,124.29899127734816,0.16198775989513,0.0881260453898247,11.856992875423352,0.1956986001064072,42.37901017492625,1
1.20475,1.25525,1.606,97.85,0.0495,0.0495,12.545,0.124,38.75,0
1.3046487657142751,1.1186499289475154,1.5969183463773964,122.74844074761369,0.2095381873119468,0.023712645146892,15.55095207060486,0.0866236080281473,44.525963035861075,1
0.975961465745135,1.1170547893475749,1.7783295126415155,99.12266259559242,0.1717898138343623,0.0194399474313866,15.618047510347768,0.0758402828700152,59.287922880658634,0
1.2777737550592096,1.1903581152330145,1.931328208997732,97.41813608147046,0.1064824241897865,0.0483052734815817,13.72289606553433,0.1050668883884243,46.563264198058654,1
1.1368575058729051,0.7834961383832736,1.2395759312696608,32.05279938242999,0.1313348299970114,0.1319161184270101,8.669360445505017,0.0932478782130674,39.0257766191961,0
1.20475,1.25525,1.606,97.85,0.2002499999999999,0.1014143141463226,12.545,0.124,38.75,0
1.20475,1.0870486146533074,1.606,97.85,0.2002499999999999,0.0495,12.545,0.124,38.75,1
1.20475,1.25525,1.606,97.85,0.0513594948997525,0.0495,12.545,0.124,38.75,1
0.6087418576297007,0.8402045638068408,1.1485303410836851,84.18417050312868,0.0346220770986222,0.0986967060540159,10.054188010701024,0.0632603436051011,73.59868882297162,0
0.7986742051273219,0.9684149384883975,0.6134013413484364,114.7772227304376,0.0030716305696505,0.0481955706285261,12.580258646236016,0.0796378747421243,53.14374755077828,0
0.9874554877309863,1.0648935940173152,1.658874419295186,78.55110358050332,0.2926114248289823,0.089863808758103,11.046857121400814,0.0746699644968063,37.01146126364182,1
1.176762493486204,1.0582276224748033,1.9105248989330008,79.56483415352437,0.2374624085502915,0.0570418654850452,13.37870604250006,0.1345124934247112,43.74295090206537,1
1.4244368785745627,1.3526012190909242,1.5773121524995029,96.732488725848,0.1808409267947316,0.0324530041826845,12.651999499300882,0.1146726435711672,41.159693360897045,1
0.98684791606917,1.0543014870400105,1.298376618105642,78.58045913051303,0.3136787098843164,0.0424832958625503,10.924521843792672,0.1143612673980229,36.68649963941391,1
0.985444136659096,1.25525,1.606,97.85,0.2002499999999999,0.0495,12.545,0.124,38.75,1
1.20475,1.079725336582776,1.606,97.85,0.2002499999999999,0.0495,12.545,0.124,38.75,1
1.2758231171639574,1.094945605966431,1.5582582556819542,102.79001314008246,0.300102632863472,0.0724297683479355,15.60004184709704,0.1519817610879418,35.68217196780396,1
1.2779364304914202,1.160012416252101,1.251957423367955,73.02142440587181,0.2245181893876144,0.0021715852494593,14.94154479195262,0.0733095678885913,41.344459374299454,1
1.20475,1.25525,1.606,97.85,0.2002499999999999,0.1010069655787901,12.545,0.124,38.75,0
0.890155971275917,0.5545171776581107,1.5054418419907754,105.55124942067506,0.3256386850044689,0.0238931375780901,7.000994005941739,0.2789955661459973,44.44013165128656,0
1.20475,1.25525,1.606,97.85,0.2002499999999999,0.0495,12.545,0.124,50.5,0
1.2307858571006398,1.1714219072219798,1.7757878783245888,94.63848728383157,0.1359767303876972,0.0840790108453602,13.035631467827448,0.0925171996829435,35.22929535501621,1
1.3594318865476724,1.137982333698902,1.8558832177902505,71.98940590941453,0.3287471953756369,0.0042178759050638,15.569778907908942,0.0610536913747244,47.19683925628531,1
0.920169828713676,1.25525,1.606,97.85,0.2002499999999999,0.0495,12.545,0.124,38.75,0
1.20475,1.25525,1.606,73.26386724523142,0.2002499999999999,0.0495,12.545,0.124,38.75,1
1.1634570008677805,1.2141988250483953,1.6290709091098745,72.78269270945069,0.1396873292653762,0.3469739670945186,13.635347423896532,0.4304544655879479,32.891988264689964,0
1.353500551197777,1.0954032485234215,1.7224997340431527,96.51608961399334,0.2217292826743676,0.0038403489841525,15.343510155831696,0.1929176224363175,28.076602321061458,1
0.9549690000091368,1.1424195923105396,1.684552142063514,76.17686224825759,0.2466256119835136,0.0819385203590924,11.22724838515376,0.0622978309182446,31.073373389376805,1
1.20475,1.095723898958418,1.606,97.85,0.2002499999999999,0.0495,12.545,0.124,38.75,1
1.1195297565082991,1.147715551399157,1.863297268270937,85.14898510960566,0.1451888275653071,0.0537599222299707,12.831795092620084,0.1716460262790268,36.534422168330074,1
1.290894670984824,1.152251097587636,1.7772633954390806,81.9019759804696,0.2987114767255047,0.0219039983248704,13.876942203532542,0.1675120228750964,32.15680651016815,1
1.1506691717505009,1.29782057546581,1.5458987606009509,84.42798150969845,0.177835640021708,0.0095256785082251,13.948692795626249,0.1743789547443956,34.76279853415062,1
